address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_cdu,party_cdu_percentage,party_spd,party_spd_percentage,party_die_linke,party_die_linke_percentage,party_grüne,party_grüne_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
10W301,10,Marzahn-Hellersdorf,301,W,103A,O,3,85,1934,1145,23,1122,325,29.0,225,20.1,368,32.8,32,2.9,57,5.1,9,0.8,106,9.4
10W302,10,Marzahn-Hellersdorf,302,W,103A,O,3,85,1736,701,11,690,130,18.8,129,18.7,221,32.0,16,2.3,61,8.8,13,1.9,120,17.4
10W303,10,Marzahn-Hellersdorf,303,W,103B,O,3,85,1427,575,21,554,90,16.2,97,17.5,200,36.1,14,2.5,44,7.9,3,0.5,106,19.1
10W304,10,Marzahn-Hellersdorf,304,W,103B,O,3,85,1422,574,15,559,113,20.2,103,18.4,177,31.7,19,3.4,58,10.4,8,1.4,81,14.5
10W305,10,Marzahn-Hellersdorf,305,W,103B,O,3,85,1859,774,19,755,164,21.7,159,21.1,223,29.5,21,2.8,59,7.8,5,0.7,124,16.4
10W306,10,Marzahn-Hellersdorf,306,W,103C,O,3,85,2030,926,19,907,174,19.2,155,17.1,342,37.7,31,3.4,73,8.0,11,1.2,121,13.3
10W307,10,Marzahn-Hellersdorf,307,W,103C,O,3,85,2109,1024,20,1004,179,17.8,185,18.4,367,36.6,22,2.2,84,8.4,10,1.0,157,15.6
10W308,10,Marzahn-Hellersdorf,308,W,103D,O,3,85,1526,720,20,700,156,22.3,125,17.9,245,35.0,20,2.9,35,5.0,8,1.1,111,15.9
10W309,10,Marzahn-Hellersdorf,309,W,103D,O,3,85,2116,922,16,906,164,18.1,156,17.2,319,35.2,41,4.5,72,7.9,18,2.0,136,15.0
10W310,10,Marzahn-Hellersdorf,310,W,103E,O,3,85,1542,771,17,754,168,22.3,127,16.8,255,33.8,30,4.0,49,6.5,12,1.6,113,15.0
10W311,10,Marzahn-Hellersdorf,311,W,103E,O,3,85,1500,681,15,666,159,23.9,109,16.4,197,29.6,19,2.9,56,8.4,14,2.1,112,16.8
10W312,10,Marzahn-Hellersdorf,312,W,103E,O,3,85,1170,474,9,465,88,18.9,83,17.8,148,31.8,16,3.4,43,9.2,6,1.3,81,17.4
10W313,10,Marzahn-Hellersdorf,313,W,103E,O,3,85,1590,641,26,615,113,18.4,114,18.5,191,31.1,13,2.1,50,8.1,8,1.3,126,20.5
10W314,10,Marzahn-Hellersdorf,314,W,103F,O,3,85,1643,789,14,775,147,19.0,147,19.0,263,33.9,26,3.4,57,7.4,15,1.9,120,15.5
10W315,10,Marzahn-Hellersdorf,315,W,103F,O,3,85,2062,832,22,810,177,21.9,136,16.8,262,32.3,26,3.2,53,6.5,10,1.2,146,18.0
10W316,10,Marzahn-Hellersdorf,316,W,103F,O,3,85,1768,758,19,739,155,21.0,131,17.7,266,36.0,29,3.9,53,7.2,8,1.1,97,13.1
10W317,10,Marzahn-Hellersdorf,317,W,103G,O,3,85,1892,968,19,949,227,23.9,159,16.8,297,31.3,41,4.3,71,7.5,13,1.4,141,14.9
10W318,10,Marzahn-Hellersdorf,318,W,103G,O,3,85,1830,952,18,934,194,20.8,165,17.7,316,33.8,21,2.2,76,8.1,14,1.5,148,15.8
10W319,10,Marzahn-Hellersdorf,319,W,103H,O,3,85,2073,1044,25,1019,239,23.5,194,19.0,348,34.2,28,2.7,73,7.2,12,1.2,125,12.3
10W320,10,Marzahn-Hellersdorf,320,W,103H,O,3,85,1802,964,18,946,194,20.5,179,18.9,350,37.0,30,3.2,70,7.4,13,1.4,110,11.6
10W401,10,Marzahn-Hellersdorf,401,W,104A,O,4,85,2164,1037,20,1017,228,22.4,206,20.3,373,36.7,38,3.7,66,6.5,7,0.7,99,9.7
10W402,10,Marzahn-Hellersdorf,402,W,104B,O,4,85,2036,1077,24,1053,228,21.7,217,20.6,398,37.8,28,2.7,63,6.0,18,1.7,101,9.6
10W403,10,Marzahn-Hellersdorf,403,W,104B,O,4,85,1735,777,10,767,191,24.9,142,18.5,265,34.6,14,1.8,62,8.1,8,1.0,85,11.1
10W404,10,Marzahn-Hellersdorf,404,W,104C,O,4,85,2152,1031,27,1004,224,22.3,183,18.2,434,43.2,22,2.2,41,4.1,7,0.7,93,9.3
10W405,10,Marzahn-Hellersdorf,405,W,104D,O,4,85,2026,1104,13,1091,284,26.0,268,24.6,370,33.9,22,2.0,65,6.0,3,0.3,79,7.2
10W406,10,Marzahn-Hellersdorf,406,W,104E,O,4,85,2148,1137,17,1120,262,23.4,208,18.6,418,37.3,28,2.5,79,7.1,13,1.2,112,10.0
10W407,10,Marzahn-Hellersdorf,407,W,104F,O,4,85,1965,1138,14,1124,376,33.5,209,18.6,329,29.3,52,4.6,72,6.4,23,2.0,63,5.6
10W408,10,Marzahn-Hellersdorf,408,W,104G,O,4,85,1824,986,12,974,288,29.6,185,19.0,297,30.5,48,4.9,64,6.6,23,2.4,69,7.1
10W409,10,Marzahn-Hellersdorf,409,W,104H,O,4,85,1731,910,8,902,283,31.4,188,20.8,239,26.5,54,6.0,63,7.0,17,1.9,58,6.4
10W410,10,Marzahn-Hellersdorf,410,W,104G,O,4,85,1479,681,27,654,154,23.5,136,20.8,207,31.7,21,3.2,44,6.7,8,1.2,84,12.8
10W411,10,Marzahn-Hellersdorf,411,W,104J,O,4,85,1394,838,14,824,253,30.7,141,17.1,257,31.2,37,4.5,50,6.1,11,1.3,75,9.1
10W412,10,Marzahn-Hellersdorf,412,W,104J,O,4,85,1652,826,19,807,169,20.9,158,19.6,294,36.4,32,4.0,56,6.9,13,1.6,85,10.5
10W413,10,Marzahn-Hellersdorf,413,W,104K,O,4,85,1859,1029,12,1017,351,34.5,180,17.7,286,28.1,43,4.2,65,6.4,32,3.1,60,5.9
10W414,10,Marzahn-Hellersdorf,414,W,104L,O,4,85,1803,1239,11,1228,445,36.2,270,22.0,265,21.6,81,6.6,75,6.1,33,2.7,59,4.8
10W415,10,Marzahn-Hellersdorf,415,W,104M,O,4,85,2066,1184,12,1172,391,33.4,254,21.7,297,25.3,72,6.1,59,5.0,22,1.9,77,6.6
10W416,10,Marzahn-Hellersdorf,416,W,104N,O,4,85,1783,1056,13,1043,368,35.3,210,20.1,239,22.9,68,6.5,63,6.0,29,2.8,66,6.3
10W417,10,Marzahn-Hellersdorf,417,W,104P,O,4,85,1893,1108,11,1097,385,35.1,194,17.7,314,28.6,55,5.0,57,5.2,29,2.6,63,5.7
10W418,10,Marzahn-Hellersdorf,418,W,104P,O,4,85,1238,753,14,739,222,30.0,147,19.9,209,28.3,37,5.0,50,6.8,23,3.1,51,6.9
10W419,10,Marzahn-Hellersdorf,419,W,104D,O,4,85,1430,842,22,820,255,31.1,158,19.3,247,30.1,24,2.9,54,6.6,22,2.7,60,7.3
10W501,10,Marzahn-Hellersdorf,501,W,105A,O,5,85,2018,1209,16,1193,419,35.1,230,19.3,288,24.1,72,6.0,73,6.1,31,2.6,80,6.7
10W502,10,Marzahn-Hellersdorf,502,W,105B,O,5,85,2037,1214,12,1202,441,36.7,215,17.9,296,24.6,53,4.4,79,6.6,35,2.9,83,6.9
10W503,10,Marzahn-Hellersdorf,503,W,105C,O,5,85,2096,1304,16,1288,483,37.5,247,19.2,320,24.8,45,3.5,82,6.4,31,2.4,80,6.2
10W504,10,Marzahn-Hellersdorf,504,W,105D,O,5,85,1874,1209,14,1195,480,40.2,207,17.3,250,20.9,50,4.2,95,7.9,26,2.2,87,7.3
10W505,10,Marzahn-Hellersdorf,505,W,105E,O,5,85,2001,1222,15,1207,413,34.2,247,20.5,281,23.3,81,6.7,83,6.9,26,2.2,76,6.3
10W506,10,Marzahn-Hellersdorf,506,W,105F,O,5,85,1857,1132,12,1120,403,36.0,212,18.9,267,23.8,55,4.9,86,7.7,26,2.3,71,6.3
10W507,10,Marzahn-Hellersdorf,507,W,105G,O,5,85,1770,1092,10,1082,377,34.8,214,19.8,266,24.6,53,4.9,74,6.8,35,3.2,63,5.8
10W508,10,Marzahn-Hellersdorf,508,W,105H,O,5,85,1576,951,7,944,342,36.2,194,20.6,225,23.8,54,5.7,54,5.7,16,1.7,59,6.3
10W509,10,Marzahn-Hellersdorf,509,W,105J,O,5,85,1664,989,5,984,359,36.5,179,18.2,244,24.8,60,6.1,59,6.0,16,1.6,67,6.8
10W510,10,Marzahn-Hellersdorf,510,W,105K,O,5,85,1985,1272,18,1254,437,34.8,270,21.5,292,23.3,70,5.6,83,6.6,26,2.1,76,6.1
10W511,10,Marzahn-Hellersdorf,511,W,105L,O,5,85,2080,1231,11,1220,416,34.1,242,19.8,287,23.5,60,4.9,83,6.8,29,2.4,103,8.4
10W512,10,Marzahn-Hellersdorf,512,W,105M,O,5,85,1797,1057,10,1047,334,31.9,223,21.3,244,23.3,62,5.9,60,5.7,21,2.0,103,9.8
10W513,10,Marzahn-Hellersdorf,513,W,105N,O,5,85,1725,1012,9,1003,367,36.6,169,16.8,236,23.5,52,5.2,83,8.3,26,2.6,70,7.0
10W514,10,Marzahn-Hellersdorf,514,W,105P,O,5,85,2090,1266,16,1250,430,34.4,236,18.9,312,25.0,68,5.4,93,7.4,33,2.6,78,6.2
10W515,10,Marzahn-Hellersdorf,515,W,105Q,O,5,85,2091,1252,12,1240,454,36.6,238,19.2,316,25.5,42,3.4,82,6.6,32,2.6,76,6.1
10W516,10,Marzahn-Hellersdorf,516,W,105R,O,5,85,1973,1277,17,1260,453,36.0,253,20.1,291,23.1,39,3.1,95,7.5,32,2.5,97,7.7
10W517,10,Marzahn-Hellersdorf,517,W,105S,O,5,85,2035,1198,12,1186,400,33.7,254,21.4,272,22.9,39,3.3,88,7.4,33,2.8,100,8.4
10W601,10,Marzahn-Hellersdorf,601,W,106A,O,6,85,1829,913,21,892,153,17.2,171,19.2,272,30.5,38,4.3,87,9.8,5,0.6,166,18.6
10W602,10,Marzahn-Hellersdorf,602,W,106A,O,6,85,2016,933,25,908,200,22.0,182,20.0,264,29.1,35,3.9,80,8.8,9,1.0,138,15.2
10W603,10,Marzahn-Hellersdorf,603,W,106B,O,6,85,1944,967,14,953,193,20.3,190,19.9,309,32.4,27,2.8,75,7.9,20,2.1,139,14.6
10W604,10,Marzahn-Hellersdorf,604,W,106C,O,6,85,1596,854,15,839,187,22.3,161,19.2,261,31.1,38,4.5,61,7.3,13,1.5,118,14.1
10W605,10,Marzahn-Hellersdorf,605,W,106C,O,6,85,1201,543,7,536,115,21.5,93,17.4,174,32.5,17,3.2,55,10.3,10,1.9,72,13.4
10W606,10,Marzahn-Hellersdorf,606,W,106B,O,6,85,2050,1015,27,988,243,24.6,190,19.2,350,35.4,24,2.4,73,7.4,12,1.2,96,9.7
10W607,10,Marzahn-Hellersdorf,607,W,106D,O,6,85,2105,1007,24,983,233,23.7,187,19.0,355,36.1,23,2.3,79,8.0,10,1.0,96,9.8
10W608,10,Marzahn-Hellersdorf,608,W,106E,O,6,85,1713,804,18,786,182,23.2,136,17.3,308,39.2,20,2.5,42,5.3,10,1.3,88,11.2
10W609,10,Marzahn-Hellersdorf,609,W,106E,O,6,85,1672,869,15,854,171,20.0,165,19.3,342,40.0,29,3.4,47,5.5,9,1.1,91,10.7
10W610,10,Marzahn-Hellersdorf,610,W,106F,O,6,85,1968,1074,14,1060,236,22.3,209,19.7,387,36.5,43,4.1,61,5.8,17,1.6,107,10.1
10W611,10,Marzahn-Hellersdorf,611,W,106D,O,6,85,1911,916,19,897,201,22.4,195,21.7,325,36.2,30,3.3,55,6.1,14,1.6,77,8.6
10W612,10,Marzahn-Hellersdorf,612,W,106G,O,6,85,1899,1185,22,1163,346,29.8,242,20.8,298,25.6,74,6.4,80,6.9,25,2.1,98,8.4
10W613,10,Marzahn-Hellersdorf,613,W,106G,O,6,85,1940,1106,14,1092,307,28.1,207,19.0,276,25.3,47,4.3,92,8.4,38,3.5,125,11.4
10W614,10,Marzahn-Hellersdorf,614,W,106H,O,6,85,1976,1166,11,1155,382,33.1,230,19.9,315,27.3,58,5.0,65,5.6,18,1.6,87,7.5
10W615,10,Marzahn-Hellersdorf,615,W,106J,O,6,85,1984,978,18,960,200,20.8,175,18.2,306,31.9,23,2.4,75,7.8,10,1.0,171,17.8
10W616,10,Marzahn-Hellersdorf,616,W,106J,O,6,85,2020,956,22,934,191,20.4,171,18.3,320,34.3,24,2.6,74,7.9,9,1.0,145,15.5
10W617,10,Marzahn-Hellersdorf,617,W,106K,O,6,85,1591,698,20,678,125,18.4,137,20.2,200,29.5,20,2.9,56,8.3,5,0.7,135,19.9
10W618,10,Marzahn-Hellersdorf,618,W,106K,O,6,85,2243,918,14,904,185,20.5,155,17.1,285,31.5,22,2.4,85,9.4,8,0.9,164,18.1
11B1A,11,Lichtenberg,1A,B,111A,O,1,86,0,461,2,459,123,26.8,89,19.4,156,34.0,17,3.7,18,3.9,14,3.1,42,9.2
11B1B,11,Lichtenberg,1B,B,111B,O,1,86,0,544,4,540,125,23.1,96,17.8,222,41.1,21,3.9,25,4.6,9,1.7,42,7.8
11B1C,11,Lichtenberg,1C,B,111C,O,1,86,0,386,2,384,85,22.1,65,16.9,154,40.1,15,3.9,17,4.4,5,1.3,43,11.2
11B1D,11,Lichtenberg,1D,B,111D,O,1,86,0,527,6,521,114,21.9,109,20.9,210,40.3,20,3.8,22,4.2,7,1.3,39,7.5
11B1E,11,Lichtenberg,1E,B,111E,O,1,86,0,706,8,698,140,20.1,143,20.5,300,43.0,27,3.9,32,4.6,5,0.7,51,7.3
11B1F,11,Lichtenberg,1F,B,111F,O,1,86,0,505,4,501,105,21.0,95,19.0,209,41.7,20,4.0,24,4.8,7,1.4,41,8.2
11B1G,11,Lichtenberg,1G,B,111G,O,1,86,0,453,4,449,96,21.4,86,19.2,175,39.0,17,3.8,20,4.5,8,1.8,47,10.5
11B1H,11,Lichtenberg,1H,B,111H,O,1,86,0,380,1,379,76,20.1,83,21.9,140,36.9,15,4.0,17,4.5,8,2.1,40,10.6
11B2A,11,Lichtenberg,2A,B,112A,O,2,86,0,525,4,521,118,22.6,91,17.5,215,41.3,24,4.6,21,4.0,7,1.3,45,8.6
11B2B,11,Lichtenberg,2B,B,112B,O,2,86,0,583,7,576,139,24.1,101,17.5,231,40.1,28,4.9,22,3.8,8,1.4,47,8.2
11B2C,11,Lichtenberg,2C,B,112C,O,2,86,0,502,1,501,155,30.9,86,17.2,169,33.7,31,6.2,17,3.4,8,1.6,35,7.0
11B2D,11,Lichtenberg,2D,B,112D,O,2,86,0,469,4,465,115,24.7,75,16.1,202,43.4,20,4.3,18,3.9,3,0.6,32,6.9
11B2E,11,Lichtenberg,2E,B,112E,O,2,86,0,514,2,512,147,28.7,86,16.8,191,37.3,28,5.5,18,3.5,7,1.4,35,6.8
11B2F,11,Lichtenberg,2F,B,112F,O,2,86,0,645,2,643,152,23.6,103,16.0,287,44.6,25,3.9,26,4.0,3,0.5,47,7.3
11B2G,11,Lichtenberg,2G,B,112G,O,2,86,0,738,7,731,198,27.1,114,15.6,286,39.1,42,5.7,30,4.1,19,2.6,42,5.7
11B2H,11,Lichtenberg,2H,B,112H,O,2,86,0,527,5,522,140,26.8,84,16.1,204,39.1,28,5.4,22,4.2,13,2.5,31,5.9
11B2I,11,Lichtenberg,2I,B,112I,O,2,86,0,354,4,350,89,25.4,63,18.0,139,39.7,14,4.0,16,4.6,6,1.7,23,6.6
11B2J,11,Lichtenberg,2J,B,112J,O,2,86,0,603,7,596,153,25.7,105,17.6,235,39.4,25,4.2,27,4.5,11,1.8,40,6.7
11B3A,11,Lichtenberg,3A,B,113A,O,3,86,0,597,8,589,133,22.6,141,23.9,219,37.2,24,4.1,22,3.7,12,2.0,38,6.5
11B3B,11,Lichtenberg,3B,B,113B,O,3,86,0,500,5,495,121,24.4,101,20.4,180,36.4,26,5.3,19,3.8,11,2.2,37,7.5
11B3C,11,Lichtenberg,3C,B,113C,O,3,86,0,417,3,414,103,24.9,81,19.6,150,36.2,23,5.6,16,3.9,10,2.4,31,7.5
11B3D,11,Lichtenberg,3D,B,113D,O,3,86,0,369,3,366,87,23.8,73,19.9,137,37.4,19,5.2,15,4.1,8,2.2,27,7.4
11B3E,11,Lichtenberg,3E,B,113E,O,3,86,0,638,1,637,129,20.3,135,21.2,260,40.8,30,4.7,29,4.6,7,1.1,47,7.4
11B3F,11,Lichtenberg,3F,B,113F,O,3,86,0,494,2,492,100,20.3,104,21.1,201,40.9,23,4.7,23,4.7,5,1.0,36,7.3
11B3G,11,Lichtenberg,3G,B,113G,O,3,86,0,503,5,498,109,21.9,113,22.7,191,38.4,22,4.4,19,3.8,10,2.0,34,6.8
11B3H,11,Lichtenberg,3H,B,113H,O,3,86,0,596,6,590,124,21.0,130,22.0,255,43.2,27,4.6,17,2.9,8,1.4,29,4.9
11B3I,11,Lichtenberg,3I,B,113I,O,3,86,0,632,7,625,131,21.0,138,22.1,273,43.7,28,4.5,17,2.7,7,1.1,31,5.0
11B3J,11,Lichtenberg,3J,B,113J,O,3,86,0,649,6,643,136,21.2,136,21.2,274,42.6,28,4.4,19,3.0,6,0.9,44,6.8
11B3K,11,Lichtenberg,3K,B,113K,O,3,86,0,440,6,434,93,21.4,90,20.7,183,42.2,19,4.4,13,3.0,3,0.7,33,7.6
11B4A,11,Lichtenberg,4A,B,114A,O,4,86,0,752,5,747,159,21.3,159,21.3,296,39.6,37,5.0,30,4.0,14,1.9,52,7.0
11B4B,11,Lichtenberg,4B,B,114B,O,4,86,0,664,6,658,135,20.5,152,23.1,242,36.8,42,6.4,27,4.1,14,2.1,46,7.0
11B4C,11,Lichtenberg,4C,B,114C,O,4,86,0,603,7,596,119,20.0,144,24.2,218,36.6,35,5.9,26,4.4,13,2.2,41,6.9
11B4D,11,Lichtenberg,4D,B,114D,O,4,86,0,650,8,642,136,21.2,144,22.4,207,32.2,69,10.7,20,3.1,15,2.3,51,7.9
11B4E,11,Lichtenberg,4E,B,114E,O,4,86,0,557,8,549,116,21.1,124,22.6,177,32.2,59,10.7,17,3.1,13,2.4,43,7.8
11B4F,11,Lichtenberg,4F,B,114F,O,4,86,0,749,8,741,144,19.4,166,22.4,271,36.6,51,6.9,28,3.8,17,2.3,64,8.6
11B4G,11,Lichtenberg,4G,B,114G,O,4,86,0,597,5,592,122,20.6,127,21.5,206,34.8,48,8.1,19,3.2,14,2.4,56,9.5
11B4H,11,Lichtenberg,4H,B,114H,O,4,86,0,750,9,741,121,16.3,156,21.1,295,39.8,51,6.9,26,3.5,16,2.2,76,10.3
11B4I,11,Lichtenberg,4I,B,114I,O,4,86,0,440,7,433,102,23.6,98,22.6,171,39.5,25,5.8,9,2.1,5,1.2,23,5.3
11B4J,11,Lichtenberg,4J,B,114J,O,4,86,0,593,9,584,116,19.9,128,21.9,238,40.8,35,6.0,16,2.7,9,1.5,42,7.2
11B5A,11,Lichtenberg,5A,B,115A,O,5,86,0,411,4,407,97,23.8,82,20.1,155,38.1,16,3.9,14,3.4,8,2.0,35,8.6
11B5B,11,Lichtenberg,5B,B,115B,O,5,86,0,397,4,393,93,23.7,80,20.4,150,38.2,15,3.8,14,3.6,8,2.0,33,8.4
11B5C,11,Lichtenberg,5C,B,115C,O,5,86,0,595,9,586,139,23.7,122,20.8,178,30.4,53,9.0,22,3.8,15,2.6,57,9.7
11B5D,11,Lichtenberg,5D,B,115D,O,5,86,0,476,9,467,112,24.0,98,21.0,146,31.3,40,8.6,18,3.9,12,2.6,41,8.8
11B5E,11,Lichtenberg,5E,B,115E,O,5,86,0,594,12,582,113,19.4,126,21.6,146,25.1,86,14.8,21,3.6,13,2.2,77,13.2
11B5F,11,Lichtenberg,5F,B,115F,O,5,86,0,569,6,563,134,23.8,117,20.8,156,27.7,56,9.9,27,4.8,7,1.2,66,11.7
11B5G,11,Lichtenberg,5G,B,115G,O,5,86,0,630,9,621,131,21.1,130,20.9,238,38.3,39,6.3,26,4.2,10,1.6,47,7.6
11B5H,11,Lichtenberg,5H,B,115H,O,5,86,0,785,12,773,150,19.4,163,21.1,342,44.2,34,4.4,30,3.9,12,1.6,42,5.4
11B5I,11,Lichtenberg,5I,B,115I,O,5,86,0,673,16,657,111,16.9,146,22.2,155,23.6,116,17.7,18,2.7,19,2.9,92,14.0
11B5J,11,Lichtenberg,5J,B,115J,O,5,86,0,685,10,675,146,21.6,143,21.2,179,26.5,83,12.3,28,4.1,12,1.8,84,12.4
11B6A,11,Lichtenberg,6A,B,116A,O,6,86,0,374,3,371,71,19.1,75,20.2,172,46.4,14,3.8,13,3.5,4,1.1,22,5.9
11B6B,11,Lichtenberg,6B,B,116B,O,6,86,0,458,7,451,87,19.3,97,21.5,204,45.2,12,2.7,16,3.5,9,2.0,26,5.8
11B6C,11,Lichtenberg,6C,B,116C,O,6,86,0,497,5,492,95,19.3,106,21.5,222,45.1,13,2.6,17,3.5,10,2.0,29,5.9
11B6D,11,Lichtenberg,6D,B,116D,O,6,86,0,449,3,446,88,19.7,93,20.9,196,43.9,18,4.0,16,3.6,7,1.6,28,6.3
11B6E,11,Lichtenberg,6E,B,116E,O,6,86,0,567,5,562,117,20.8,120,21.4,225,40.0,34,6.0,20,3.6,10,1.8,36,6.4
11B6F,11,Lichtenberg,6F,B,116F,O,6,86,0,416,3,413,80,19.4,83,20.1,192,46.5,16,3.9,14,3.4,4,1.0,24,5.8
11B6G,11,Lichtenberg,6G,B,116G,O,6,86,0,496,2,494,135,27.3,108,21.9,108,21.9,82,16.6,15,3.0,13,2.6,33,6.7
11B6H,11,Lichtenberg,6H,B,116H,O,6,86,0,594,3,591,136,23.0,132,22.3,182,30.8,60,10.2,22,3.7,15,2.5,44,7.4
11B6I,11,Lichtenberg,6I,B,116I,O,6,86,0,363,4,359,94,26.2,71,19.8,116,32.3,36,10.0,13,3.6,8,2.2,21,5.8
11B6J,11,Lichtenberg,6J,B,116J,O,6,86,0,412,3,409,94,23.0,92,22.5,126,30.8,42,10.3,15,3.7,10,2.4,30,7.3
11B6K,11,Lichtenberg,6K,B,116K,O,6,86,0,675,0,675,180,26.7,130,19.3,218,32.3,68,10.1,24,3.6,15,2.2,40,5.9
11B6L,11,Lichtenberg,6L,B,116L,O,6,86,0,440,0,440,111,25.2,97,22.0,114,25.9,60,13.6,15,3.4,11,2.5,32,7.3
11B6M,11,Lichtenberg,6M,B,116M,O,6,86,0,495,2,493,135,27.4,108,21.9,108,21.9,82,16.6,15,3.0,13,2.6,32,6.5
11B6N,11,Lichtenberg,6N,B,116N,O,6,86,0,810,6,804,217,27.0,161,20.0,237,29.5,96,11.9,27,3.4,19,2.4,47,5.8
11W101,11,Lichtenberg,101,W,111A,O,1,86,1045,522,5,517,125,24.2,103,19.9,171,33.1,19,3.7,34,6.6,8,1.5,57,11.0
11W102,11,Lichtenberg,102,W,111B,O,1,86,1028,567,11,556,203,36.5,110,19.8,157,28.2,19,3.4,28,5.0,18,3.2,21,3.8
11W103,11,Lichtenberg,103,W,111C,O,1,86,1062,619,5,614,205,33.4,106,17.3,180,29.3,24,3.9,40,6.5,8,1.3,51,8.3
11W104,11,Lichtenberg,104,W,111A,O,1,86,1254,663,11,652,171,26.2,114,17.5,219,33.6,19,2.9,42,6.4,9,1.4,78,12.0
11W105,11,Lichtenberg,105,W,111B,O,1,86,943,476,8,468,127,27.1,86,18.4,162,34.6,12,2.6,31,6.6,4,0.9,46,9.8
11W106,11,Lichtenberg,106,W,111A,O,1,86,1178,555,8,547,124,22.7,105,19.2,180,32.9,20,3.7,41,7.5,8,1.5,69,12.6
11W107,11,Lichtenberg,107,W,111B,O,1,86,940,431,9,422,121,28.7,80,19.0,146,34.6,10,2.4,21,5.0,4,0.9,40,9.5
11W108,11,Lichtenberg,108,W,111D,O,1,86,1136,496,11,485,100,20.6,88,18.1,158,32.6,17,3.5,42,8.7,6,1.2,74,15.3
11W109,11,Lichtenberg,109,W,111E,O,1,86,1087,467,8,459,97,21.1,93,20.3,166,36.2,15,3.3,23,5.0,6,1.3,59,12.9
11W110,11,Lichtenberg,110,W,111B,O,1,86,1196,558,8,550,127,23.1,108,19.6,197,35.8,16,2.9,36,6.5,6,1.1,60,10.9
11W111,11,Lichtenberg,111,W,111F,O,1,86,1030,548,7,541,141,26.1,102,18.9,191,35.3,13,2.4,45,8.3,4,0.7,45,8.3
11W112,11,Lichtenberg,112,W,111F,O,1,86,1299,588,13,575,126,21.9,132,23.0,211,36.7,13,2.3,42,7.3,6,1.0,45,7.8
11W113,11,Lichtenberg,113,W,111D,O,1,86,954,437,7,430,102,23.7,83,19.3,158,36.7,6,1.4,25,5.8,6,1.4,50,11.6
11W114,11,Lichtenberg,114,W,111D,O,1,86,1025,512,10,502,106,21.1,92,18.3,196,39.0,15,3.0,42,8.4,4,0.8,47,9.4
11W115,11,Lichtenberg,115,W,111D,O,1,86,905,415,11,404,97,24.0,78,19.3,149,36.9,6,1.5,24,5.9,5,1.2,45,11.1
11W116,11,Lichtenberg,116,W,111E,O,1,86,952,448,7,441,94,21.3,79,17.9,171,38.8,11,2.5,35,7.9,3,0.7,48,10.9
11W117,11,Lichtenberg,117,W,111E,O,1,86,1209,505,7,498,108,21.7,85,17.1,192,38.6,8,1.6,34,6.8,3,0.6,68,13.7
11W118,11,Lichtenberg,118,W,111E,O,1,86,1117,497,13,484,123,25.4,82,16.9,180,37.2,14,2.9,30,6.2,6,1.2,49,10.1
11W119,11,Lichtenberg,119,W,111F,O,1,86,1565,713,11,702,155,22.1,133,18.9,244,34.8,19,2.7,50,7.1,7,1.0,94,13.4
11W120,11,Lichtenberg,120,W,111G,O,1,86,1383,562,13,549,115,20.9,94,17.1,209,38.1,14,2.6,35,6.4,8,1.5,74,13.5
11W121,11,Lichtenberg,121,W,111G,O,1,86,1115,472,9,463,106,22.9,85,18.4,168,36.3,15,3.2,28,6.0,6,1.3,55,11.9
11W122,11,Lichtenberg,122,W,111C,O,1,86,1236,587,14,573,123,21.5,107,18.7,205,35.8,17,3.0,39,6.8,6,1.0,76,13.3
11W123,11,Lichtenberg,123,W,111H,O,1,86,1149,580,4,576,134,23.3,110,19.1,207,35.9,13,2.3,35,6.1,7,1.2,70,12.2
11W124,11,Lichtenberg,124,W,111H,O,1,86,1016,414,14,400,82,20.5,75,18.8,135,33.8,13,3.3,33,8.3,3,0.8,59,14.8
11W125,11,Lichtenberg,125,W,111G,O,1,86,1296,636,11,625,133,21.3,116,18.6,215,34.4,18,2.9,58,9.3,6,1.0,79,12.6
11W126,11,Lichtenberg,126,W,111C,O,1,86,1318,658,17,641,133,20.7,120,18.7,226,35.3,18,2.8,52,8.1,6,0.9,86,13.4
11W127,11,Lichtenberg,127,W,111H,O,1,86,1317,650,10,640,133,20.8,115,18.0,245,38.3,25,3.9,42,6.6,5,0.8,75,11.7
11W201,11,Lichtenberg,201,W,112A,O,2,86,937,419,6,413,123,29.8,68,16.5,132,32.0,12,2.9,32,7.7,5,1.2,41,9.9
11W202,11,Lichtenberg,202,W,112A,O,2,86,1312,586,12,574,132,23.0,113,19.7,227,39.5,14,2.4,39,6.8,4,0.7,45,7.8
11W203,11,Lichtenberg,203,W,112A,O,2,86,1345,656,11,645,151,23.4,116,18.0,245,38.0,24,3.7,55,8.5,3,0.5,51,7.9
11W204,11,Lichtenberg,204,W,112B,O,2,86,1167,477,8,469,124,26.4,79,16.8,169,36.0,13,2.8,35,7.5,6,1.3,43,9.2
11W205,11,Lichtenberg,205,W,112B,O,2,86,1209,524,5,519,108,20.8,112,21.6,184,35.5,10,1.9,41,7.9,8,1.5,56,10.8
