address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_grüne,party_cdu,party_die_linke,party_afd,party_fdp,party_tierschutzpartei,party_die_partei,party_team_todenhöfer,party_freie_wähler,party_volt,party_mlpd,party_büso,party_sgp,party_bündnis_deutschland,party_bsw,party_mera25,party_pdf,aufn
11B2G,Zweitstimme,11,Lichtenberg,2G,B,112G,2,85,O,0,0,0,0,418,418,417,1,51,40,99,78,55,8,11,5,0,3,5,0,0,0,0,56,1,5,
11B2H,Zweitstimme,11,Lichtenberg,2H,B,112H,2,85,O,0,0,0,0,553,553,552,1,78,48,130,123,75,16,6,0,1,0,7,0,1,0,2,64,0,1,
11B2K,Zweitstimme,11,Lichtenberg,2K,B,112K,2,85,O,0,0,0,0,690,690,687,3,80,80,169,138,99,27,7,2,3,1,3,1,0,0,2,75,0,0,
11B2L,Zweitstimme,11,Lichtenberg,2L,B,112L,2,85,O,0,0,0,0,442,442,440,2,61,43,68,92,73,10,12,3,0,5,7,1,0,0,0,65,0,0,
11B2M,Zweitstimme,11,Lichtenberg,2M,B,112M,2,85,O,0,0,0,0,423,423,421,2,61,25,73,99,71,8,12,7,3,7,2,0,0,0,0,53,0,0,
11B2N,Zweitstimme,11,Lichtenberg,2N,B,112N,2,85,O,0,0,0,0,518,518,518,0,71,43,91,116,85,13,14,6,0,1,11,0,0,0,0,63,2,2,
11B2P,Zweitstimme,11,Lichtenberg,2P,B,112P,2,85,O,0,0,0,0,544,544,542,2,81,63,103,121,64,18,16,7,4,3,6,0,0,0,1,53,1,1,
11B2R,Zweitstimme,11,Lichtenberg,2R,B,112R,2,85,O,0,0,0,0,591,591,588,3,94,88,117,120,62,28,7,4,3,2,9,0,0,0,0,48,1,5,
11B2S,Zweitstimme,11,Lichtenberg,2S,B,112S,2,85,O,0,0,0,0,468,468,466,2,61,48,67,138,62,13,12,8,0,1,9,0,0,0,0,46,0,1,
11B2T,Zweitstimme,11,Lichtenberg,2T,B,112T,2,85,O,0,0,0,0,486,486,483,3,64,50,74,104,91,15,22,4,0,2,5,0,0,0,0,47,0,5,
11B2U,Zweitstimme,11,Lichtenberg,2U,B,112U,2,85,O,0,0,0,0,667,667,664,3,69,54,140,134,123,33,10,8,1,6,13,0,0,1,2,66,2,2,
11B2W,Zweitstimme,11,Lichtenberg,2W,B,112W,2,85,O,0,0,0,0,601,601,600,1,81,39,123,131,120,14,13,4,2,0,12,1,0,0,0,57,0,3,
11W301,Zweitstimme,11,Lichtenberg,301,W,113A,3,85,O,943,710,233,0,480,5,472,8,49,19,65,108,163,7,17,3,0,2,3,0,1,0,0,35,0,0,
11W302,Zweitstimme,11,Lichtenberg,302,W,113F,3,85,O,892,591,301,0,425,4,419,6,61,31,63,111,82,9,7,2,2,3,1,0,0,0,0,45,0,2,
11W303,Zweitstimme,11,Lichtenberg,303,W,113F,3,85,O,938,609,329,0,456,5,456,0,66,20,79,91,109,10,9,5,0,1,4,0,0,0,1,60,0,1,
11W304,Zweitstimme,11,Lichtenberg,304,W,113G,3,85,O,793,640,153,0,391,9,388,3,43,24,36,131,91,8,6,2,1,1,2,0,0,1,1,40,0,1,
11W305,Zweitstimme,11,Lichtenberg,305,W,113K,3,85,O,876,608,268,0,415,6,412,3,65,19,58,108,109,7,6,2,0,1,1,0,0,0,1,35,0,0,
11W306,Zweitstimme,11,Lichtenberg,306,W,113K,3,85,O,853,588,265,0,343,3,342,1,35,18,47,67,119,5,5,0,1,3,3,0,1,1,1,35,0,1,
11W307,Zweitstimme,11,Lichtenberg,307,W,113G,3,85,O,856,590,266,0,379,4,378,1,43,14,46,94,113,11,11,4,0,0,1,0,0,0,2,39,0,0,
11W308,Zweitstimme,11,Lichtenberg,308,W,113L,3,85,O,746,466,280,0,311,0,308,3,20,18,39,67,105,11,5,4,1,1,1,3,0,0,0,33,0,0,
11W309,Zweitstimme,11,Lichtenberg,309,W,113A,3,85,O,926,612,314,0,424,3,418,6,46,28,42,83,137,11,5,5,0,1,4,0,1,0,0,53,0,2,
11W310,Zweitstimme,11,Lichtenberg,310,W,113B,3,85,O,947,613,334,0,478,6,476,2,43,51,63,121,123,10,6,8,0,4,7,1,0,0,0,38,1,0,
11W311,Zweitstimme,11,Lichtenberg,311,W,113C,3,85,O,831,635,196,0,457,8,452,5,43,31,43,126,136,9,6,3,1,2,7,1,1,0,1,37,2,3,
11W312,Zweitstimme,11,Lichtenberg,312,W,113B,3,85,O,844,582,262,0,396,6,394,2,28,28,39,92,126,13,7,4,1,4,5,0,1,0,1,38,2,5,
11W313,Zweitstimme,11,Lichtenberg,313,W,113C,3,85,O,991,702,289,0,508,4,506,2,67,30,65,104,154,6,14,1,0,3,6,1,0,1,1,52,0,1,
11W314,Zweitstimme,11,Lichtenberg,314,W,113D,3,85,O,866,597,269,0,402,1,399,3,44,21,33,96,125,10,10,1,1,0,0,0,0,0,1,56,0,1,
11W315,Zweitstimme,11,Lichtenberg,315,W,113D,3,85,O,859,646,213,0,411,7,406,5,50,21,42,86,138,6,6,4,0,4,3,0,1,0,3,41,1,0,
11W316,Zweitstimme,11,Lichtenberg,316,W,113E,3,85,O,971,750,221,0,494,4,490,4,47,22,87,88,150,21,13,2,0,4,1,0,0,0,0,53,0,2,
11W317,Zweitstimme,11,Lichtenberg,317,W,113E,3,85,O,943,685,258,0,485,1,483,2,58,20,50,90,182,11,14,6,1,6,6,1,0,0,1,37,0,0,
11W318,Zweitstimme,11,Lichtenberg,318,W,113H,3,85,O,844,617,227,0,438,3,434,4,37,18,44,115,142,9,14,4,0,0,2,0,1,0,2,46,0,0,
11W319,Zweitstimme,11,Lichtenberg,319,W,113H,3,85,O,837,643,194,0,435,2,434,1,38,23,43,96,171,5,17,0,0,2,1,0,0,1,3,34,0,0,
11W320,Zweitstimme,11,Lichtenberg,320,W,113L,3,85,O,1012,688,324,0,468,4,461,7,61,27,58,102,128,10,13,4,1,1,1,1,0,1,0,53,0,0,
11W321,Zweitstimme,11,Lichtenberg,321,W,113N,3,85,O,960,709,251,0,484,1,481,3,28,22,47,108,173,8,10,6,2,2,3,0,2,0,3,66,1,0,
11W322,Zweitstimme,11,Lichtenberg,322,W,113M,3,85,O,746,564,182,0,387,3,377,10,42,15,39,98,117,7,6,3,4,2,1,0,0,0,1,38,0,4,
11W323,Zweitstimme,11,Lichtenberg,323,W,113M,3,85,O,924,680,244,0,444,2,435,9,51,29,60,89,125,8,8,7,0,3,2,0,0,1,1,51,0,0,
11W324,Zweitstimme,11,Lichtenberg,324,W,113N,3,85,O,869,653,216,0,268,1,265,3,19,28,15,78,76,6,9,0,0,0,4,0,0,0,1,28,0,1,
11W325,Zweitstimme,11,Lichtenberg,325,W,113P,3,85,O,731,428,303,0,368,12,365,3,36,120,27,88,45,8,5,5,0,2,5,1,0,0,0,19,1,3,
11W326,Zweitstimme,11,Lichtenberg,326,W,113P,3,85,O,979,715,264,0,390,3,389,1,51,45,51,97,92,13,6,1,2,0,2,0,0,0,1,26,0,2,
11W327,Zweitstimme,11,Lichtenberg,327,W,113R,3,85,O,939,648,291,0,483,5,477,6,62,32,63,120,114,15,13,2,1,3,3,0,1,0,0,47,0,1,
11W328,Zweitstimme,11,Lichtenberg,328,W,113R,3,85,O,663,431,232,0,374,4,374,0,41,58,62,69,78,25,5,4,1,2,5,0,0,0,1,23,0,0,
11W329,Zweitstimme,11,Lichtenberg,329,W,113S,3,85,O,836,561,275,0,458,11,457,1,51,68,42,133,92,11,8,5,0,2,7,0,0,0,0,37,1,0,
11W330,Zweitstimme,11,Lichtenberg,330,W,113S,3,85,O,808,532,276,0,385,10,382,3,32,46,33,127,85,12,8,5,0,1,4,0,0,0,1,27,0,1,
11W331,Zweitstimme,11,Lichtenberg,331,W,113T,3,85,O,845,503,342,0,333,4,332,1,40,43,32,83,80,9,8,0,0,1,3,0,0,0,0,31,0,2,
11W332,Zweitstimme,11,Lichtenberg,332,W,113U,3,85,O,789,517,272,0,308,3,301,7,33,23,38,67,99,7,4,4,0,0,1,0,0,0,0,23,2,0,
11W333,Zweitstimme,11,Lichtenberg,333,W,113T,3,85,O,781,538,243,0,399,2,390,9,52,26,53,88,91,10,4,0,0,2,2,0,0,1,0,57,1,3,
11W334,Zweitstimme,11,Lichtenberg,334,W,113U,3,85,O,695,554,141,0,416,7,407,9,47,25,40,92,132,9,7,2,0,3,3,1,0,0,1,45,0,0,
11W335,Zweitstimme,11,Lichtenberg,335,W,113W,3,85,O,910,643,267,0,388,5,384,4,39,18,46,118,106,13,11,1,0,0,2,1,1,0,1,26,1,0,
11W336,Zweitstimme,11,Lichtenberg,336,W,113W,3,85,O,912,690,222,0,495,3,488,7,60,19,58,121,138,9,12,4,0,2,5,0,0,0,1,57,0,2,
11W337,Zweitstimme,11,Lichtenberg,337,W,113X,3,85,O,691,552,139,0,355,2,352,3,30,24,46,88,100,10,10,4,0,1,4,1,0,0,2,32,0,0,
11W338,Zweitstimme,11,Lichtenberg,338,W,113X,3,85,O,775,546,229,0,310,0,308,2,43,36,38,80,69,5,3,2,0,0,8,1,0,1,1,21,0,0,
11W339,Zweitstimme,11,Lichtenberg,339,W,113X,3,85,O,762,570,192,0,439,2,435,4,35,30,66,81,140,13,10,3,3,1,4,0,0,0,0,45,0,4,
11B3A,Zweitstimme,11,Lichtenberg,3A,B,113A,3,85,O,0,0,0,0,506,506,503,3,76,37,80,110,80,9,26,4,0,4,1,1,0,0,2,71,0,2,
11B3B,Zweitstimme,11,Lichtenberg,3B,B,113B,3,85,O,0,0,0,0,560,560,553,7,59,68,101,132,86,15,13,6,0,4,11,1,0,0,1,55,0,1,
11B3C,Zweitstimme,11,Lichtenberg,3C,B,113C,3,85,O,0,0,0,0,461,461,459,2,47,44,64,112,92,11,10,9,2,2,8,0,0,0,1,55,0,2,
11B3D,Zweitstimme,11,Lichtenberg,3D,B,113D,3,85,O,0,0,0,0,448,448,447,1,80,33,58,121,77,8,6,1,4,2,0,0,0,0,3,52,0,2,
11B3E,Zweitstimme,11,Lichtenberg,3E,B,113E,3,85,O,0,0,0,0,439,439,435,4,62,26,83,87,81,8,10,7,0,5,13,0,1,0,1,50,1,0,
11B3F,Zweitstimme,11,Lichtenberg,3F,B,113F,3,85,O,0,0,0,0,579,579,578,1,106,56,93,121,90,15,14,2,1,4,7,0,1,0,1,64,0,3,
11B3G,Zweitstimme,11,Lichtenberg,3G,B,113G,3,85,O,0,0,0,0,384,384,383,1,62,28,62,111,50,6,9,2,2,1,3,0,0,0,0,45,0,2,
11B3H,Zweitstimme,11,Lichtenberg,3H,B,113H,3,85,O,0,0,0,0,380,380,378,2,56,24,57,102,57,3,11,4,1,3,0,0,0,0,2,57,0,1,
11B3K,Zweitstimme,11,Lichtenberg,3K,B,113K,3,85,O,0,0,0,0,492,492,489,3,91,34,63,120,85,6,14,6,2,2,4,0,0,0,1,58,0,3,
11B3L,Zweitstimme,11,Lichtenberg,3L,B,113L,3,85,O,0,0,0,0,545,545,542,3,86,46,97,144,59,12,15,1,1,1,7,0,0,0,2,67,2,2,
11B3M,Zweitstimme,11,Lichtenberg,3M,B,113M,3,85,O,0,0,0,0,382,382,380,2,67,22,49,97,48,11,16,5,2,3,6,0,0,0,2,52,0,0,
11B3N,Zweitstimme,11,Lichtenberg,3N,B,113N,3,85,O,0,0,0,0,429,429,425,4,46,41,51,109,81,10,6,9,2,2,5,1,0,0,0,60,0,2,
11B3P,Zweitstimme,11,Lichtenberg,3P,B,113P,3,85,O,0,0,0,0,513,513,513,0,83,111,82,119,28,21,5,5,0,3,9,1,0,0,1,45,0,0,
11B3R,Zweitstimme,11,Lichtenberg,3R,B,113R,3,85,O,0,0,0,0,496,496,496,0,81,73,68,121,58,10,12,3,0,3,10,1,2,0,1,50,0,3,
11B3S,Zweitstimme,11,Lichtenberg,3S,B,113S,3,85,O,0,0,0,0,501,501,501,0,55,104,40,163,45,14,10,7,4,2,7,0,0,1,0,45,1,3,
11B3T,Zweitstimme,11,Lichtenberg,3T,B,113T,3,85,O,0,0,0,0,548,548,547,1,102,65,67,138,77,7,16,10,0,3,12,1,0,0,0,49,0,0,
11B3U,Zweitstimme,11,Lichtenberg,3U,B,113U,3,85,O,0,0,0,0,390,390,389,1,58,33,45,126,60,4,8,3,0,5,3,1,0,0,0,40,0,3,
11B3W,Zweitstimme,11,Lichtenberg,3W,B,113W,3,85,O,0,0,0,0,457,457,457,0,56,49,70,129,64,9,9,5,1,3,9,0,0,0,0,53,0,0,
11B3X,Zweitstimme,11,Lichtenberg,3X,B,113X,3,85,O,0,0,0,0,524,524,523,1,77,59,69,119,90,16,17,8,0,6,9,0,0,0,1,51,1,0,
11W401,Zweitstimme,11,Lichtenberg,401,W,114A,4,85,O,879,591,288,0,415,11,412,3,36,35,47,83,121,8,19,5,0,3,0,0,0,1,0,53,0,1,
11W402,Zweitstimme,11,Lichtenberg,402,W,114A,4,85,O,931,630,301,0,498,5,495,3,58,63,53,148,100,13,7,6,1,1,9,0,0,0,1,35,0,0,
11W403,Zweitstimme,11,Lichtenberg,403,W,114B,4,85,O,965,636,329,0,429,3,426,3,59,45,56,125,89,10,3,2,3,0,4,0,0,0,1,29,0,0,
11W404,Zweitstimme,11,Lichtenberg,404,W,114B,4,85,O,795,523,272,0,401,0,399,2,58,28,61,97,104,6,9,1,1,1,1,0,0,0,0,31,0,1,
11W405,Zweitstimme,11,Lichtenberg,405,W,114C,4,85,O,994,669,325,0,496,7,489,7,64,28,74,119,110,9,8,5,0,1,4,0,0,0,1,65,0,1,
11W406,Zweitstimme,11,Lichtenberg,406,W,114C,4,85,O,809,581,228,0,381,5,375,6,29,21,42,91,120,11,10,2,2,0,3,1,1,0,2,39,0,1,
11W407,Zweitstimme,11,Lichtenberg,407,W,114D,4,85,O,907,605,302,0,440,3,434,6,58,24,58,95,127,6,6,5,1,1,0,1,1,0,1,50,0,0,
11W408,Zweitstimme,11,Lichtenberg,408,W,114F,4,85,O,803,535,268,0,389,3,388,1,38,30,40,118,98,13,7,2,0,1,5,0,0,0,1,34,1,0,
11W409,Zweitstimme,11,Lichtenberg,409,W,114D,4,85,O,788,554,234,0,353,3,346,7,40,24,46,96,88,4,12,5,1,1,3,0,0,0,0,25,0,1,
11W410,Zweitstimme,11,Lichtenberg,410,W,114E,4,85,O,875,558,317,0,309,1,308,1,30,27,41,91,70,5,11,2,0,0,2,0,0,0,3,25,1,0,
11W411,Zweitstimme,11,Lichtenberg,411,W,114E,4,85,O,868,622,246,0,431,4,429,2,53,47,51,95,115,12,8,4,1,0,4,0,2,0,0,36,0,1,
11W412,Zweitstimme,11,Lichtenberg,412,W,114F,4,85,O,883,574,309,0,426,9,422,4,39,49,55,118,87,14,4,4,1,2,5,0,0,1,1,41,1,0,
11W413,Zweitstimme,11,Lichtenberg,413,W,114G,4,85,O,796,561,235,0,423,2,422,1,38,34,40,117,115,13,8,7,1,1,3,1,0,0,0,41,0,3,
11W414,Zweitstimme,11,Lichtenberg,414,W,114H,4,85,O,839,517,322,0,392,2,387,5,45,58,30,132,52,14,5,4,0,1,7,1,0,1,1,36,0,0,
11W415,Zweitstimme,11,Lichtenberg,415,W,114G,4,85,O,1033,759,274,0,419,4,416,3,56,44,34,123,86,9,7,3,0,1,4,0,0,0,1,47,1,0,
11W416,Zweitstimme,11,Lichtenberg,416,W,114H,4,85,O,950,562,388,0,476,16,474,2,56,90,79,112,70,15,7,2,4,1,4,0,1,0,1,30,1,1,
11W417,Zweitstimme,11,Lichtenberg,417,W,114K,4,85,O,916,597,319,0,442,8,439,3,34,64,48,145,87,14,9,3,0,0,3,0,1,0,0,31,0,0,
11W418,Zweitstimme,11,Lichtenberg,418,W,114M,4,85,O,699,432,267,0,324,2,324,0,43,95,50,49,41,18,3,2,1,0,1,1,0,0,0,19,0,1,
11W419,Zweitstimme,11,Lichtenberg,419,W,114L,4,85,O,987,694,293,0,524,8,521,3,58,35,47,147,115,11,9,5,1,0,6,0,0,0,1,82,2,2,
11W420,Zweitstimme,11,Lichtenberg,420,W,114M,4,85,O,888,653,235,0,395,1,388,7,50,37,49,104,104,7,9,6,0,0,7,0,0,0,0,13,1,1,
11W421,Zweitstimme,11,Lichtenberg,421,W,114L,4,85,O,816,545,271,0,394,5,390,4,29,62,39,100,89,11,10,2,2,2,5,0,0,0,0,37,1,1,
11W422,Zweitstimme,11,Lichtenberg,422,W,114N,4,85,O,636,409,227,0,318,3,316,2,31,49,26,102,52,9,2,4,0,1,2,0,0,1,2,32,0,3,
11W423,Zweitstimme,11,Lichtenberg,423,W,114N,4,85,O,896,595,301,0,463,5,462,1,41,64,38,133,114,12,10,4,0,0,7,0,0,0,1,38,0,0,
11W424,Zweitstimme,11,Lichtenberg,424,W,114P,4,85,O,882,587,295,0,428,5,423,5,40,85,42,129,61,16,4,1,3,3,3,0,0,0,0,35,0,1,
11W425,Zweitstimme,11,Lichtenberg,425,W,114K,4,85,O,865,486,379,0,388,7,386,2,49,84,38,110,49,12,10,1,0,1,3,0,0,0,1,27,0,1,
11W426,Zweitstimme,11,Lichtenberg,426,W,114P,4,85,O,862,556,306,0,352,5,349,3,38,55,25,123,53,14,2,3,1,0,3,0,0,1,0,28,3,0,
11W427,Zweitstimme,11,Lichtenberg,427,W,114R,4,85,O,800,526,274,0,376,5,370,6,36,47,34,122,76,6,4,2,0,0,3,1,0,0,2,36,0,1,
11W428,Zweitstimme,11,Lichtenberg,428,W,114R,4,85,O,821,517,304,0,407,11,403,4,32,78,38,140,58,10,3,6,1,2,3,0,0,0,1,31,0,0,
11W429,Zweitstimme,11,Lichtenberg,429,W,114S,4,85,O,984,657,327,0,410,2,405,5,51,36,44,105,102,7,7,2,0,0,1,0,0,0,1,49,0,0,
11W430,Zweitstimme,11,Lichtenberg,430,W,114S,4,85,O,912,699,213,0,486,5,479,7,60,14,45,136,152,6,15,1,1,1,6,0,0,0,0,39,2,1,
11W431,Zweitstimme,11,Lichtenberg,431,W,114T,4,85,O,904,614,290,0,470,5,463,7,55,25,55,120,110,7,10,4,2,1,2,1,0,0,1,70,0,0,
11W432,Zweitstimme,11,Lichtenberg,432,W,114T,4,85,O,905,647,258,0,486,5,483,3,56,27,53,153,113,16,8,2,1,0,2,0,0,0,0,52,0,0,
11W433,Zweitstimme,11,Lichtenberg,433,W,114U,4,85,O,887,598,289,0,394,5,388,6,40,39,35,128,72,7,13,3,3,1,5,0,0,0,0,42,0,0,
11W434,Zweitstimme,11,Lichtenberg,434,W,114W,4,85,O,833,601,232,0,429,4,427,2,56,38,44,127,82,8,9,2,2,3,6,1,1,0,0,46,1,1,
11W435,Zweitstimme,11,Lichtenberg,435,W,114U,4,85,O,911,665,246,0,514,6,508,6,52,39,48,140,127,17,7,3,1,0,3,2,0,0,2,67,0,0,
11W436,Zweitstimme,11,Lichtenberg,436,W,114W,4,85,O,850,486,364,0,425,15,425,0,39,133,33,135,46,12,2,2,0,0,4,1,0,0,0,17,0,1,
11W437,Zweitstimme,11,Lichtenberg,437,W,114X,4,85,O,892,549,343,0,473,9,471,2,41,141,25,156,50,10,5,6,0,0,5,0,0,0,1,30,1,0,
11W438,Zweitstimme,11,Lichtenberg,438,W,114X,4,85,O,945,607,338,0,536,15,530,6,51,133,40,191,60,6,10,6,0,3,6,0,0,0,0,22,1,1,
11B4A,Zweitstimme,11,Lichtenberg,4A,B,114A,4,85,O,0,0,0,0,541,541,540,1,87,90,60,155,72,10,14,8,3,3,3,0,0,0,2,33,0,0,
11B4B,Zweitstimme,11,Lichtenberg,4B,B,114B,4,85,O,0,0,0,0,564,564,562,2,85,71,61,136,85,17,11,7,0,4,10,0,0,0,3,71,0,1,
11B4C,Zweitstimme,11,Lichtenberg,4C,B,114C,4,85,O,0,0,0,0,493,493,489,4,98,32,65,127,72,8,10,1,0,3,1,1,0,0,2,68,1,0,
11B4D,Zweitstimme,11,Lichtenberg,4D,B,114D,4,85,O,0,0,0,0,506,506,505,1,77,45,92,132,58,9,14,6,0,4,3,0,0,0,1,64,0,0,
11B4E,Zweitstimme,11,Lichtenberg,4E,B,114E,4,85,O,0,0,0,0,528,528,527,1,116,49,79,133,48,10,12,9,1,2,5,0,1,0,1,61,0,0,
11B4F,Zweitstimme,11,Lichtenberg,4F,B,114F,4,85,O,0,0,0,0,543,543,542,1,90,85,66,167,61,11,10,6,3,2,9,0,0,0,0,31,0,1,
11B4G,Zweitstimme,11,Lichtenberg,4G,B,114G,4,85,O,0,0,0,0,479,479,478,1,73,86,57,133,53,13,7,4,1,2,7,1,0,0,0,40,1,0,
11B4H,Zweitstimme,11,Lichtenberg,4H,B,114H,4,85,O,0,0,0,0,648,648,645,3,81,147,83,173,58,30,6,4,1,5,3,0,0,0,2,51,0,1,
11B4K,Zweitstimme,11,Lichtenberg,4K,B,114K,4,85,O,0,0,0,0,658,658,657,1,76,148,63,195,50,18,18,5,0,3,10,0,0,0,1,65,1,4,
11B4L,Zweitstimme,11,Lichtenberg,4L,B,114L,4,85,O,0,0,0,0,534,534,531,3,65,70,71,163,52,14,6,8,1,0,9,3,2,0,2,62,1,2,
11B4M,Zweitstimme,11,Lichtenberg,4M,B,114M,4,85,O,0,0,0,0,479,479,479,0,71,99,74,111,46,17,9,6,0,1,10,0,0,0,0,31,1,3,
11B4N,Zweitstimme,11,Lichtenberg,4N,B,114N,4,85,O,0,0,0,0,500,500,500,0,44,102,51,166,47,15,10,8,0,2,9,0,0,0,1,44,0,1,
11B4P,Zweitstimme,11,Lichtenberg,4P,B,114P,4,85,O,0,0,0,0,552,552,551,1,59,106,42,213,41,15,8,6,1,1,15,0,0,0,1,42,0,1,
11B4R,Zweitstimme,11,Lichtenberg,4R,B,114R,4,85,O,0,0,0,0,537,537,537,0,56,143,41,184,42,9,11,5,0,3,14,1,1,0,0,23,3,1,
11B4S,Zweitstimme,11,Lichtenberg,4S,B,114S,4,85,O,0,0,0,0,506,506,502,4,82,28,67,152,73,10,11,3,0,0,2,1,0,0,1,72,0,0,
11B4T,Zweitstimme,11,Lichtenberg,4T,B,114T,4,85,O,0,0,0,0,518,518,517,1,97,54,54,131,73,11,12,2,1,1,2,0,0,0,0,77,1,1,
11B4U,Zweitstimme,11,Lichtenberg,4U,B,114U,4,85,O,0,0,0,0,484,484,480,4,63,72,49,157,55,8,5,3,0,0,11,1,0,1,1,51,1,2,
11B4W,Zweitstimme,11,Lichtenberg,4W,B,114W,4,85,O,0,0,0,0,537,537,533,4,60,137,51,156,41,18,9,5,1,3,12,0,0,0,1,37,1,1,
11B4X,Zweitstimme,11,Lichtenberg,4X,B,114X,4,85,O,0,0,0,0,603,603,603,0,53,209,32,229,26,12,5,4,2,0,4,0,0,0,0,27,0,0,
11W501,Zweitstimme,11,Lichtenberg,501,W,115A,5,85,O,746,494,252,0,358,5,356,2,33,63,24,116,64,11,9,3,0,0,4,1,0,0,0,27,0,1,
11W502,Zweitstimme,11,Lichtenberg,502,W,115B,5,85,O,959,666,293,0,474,6,468,6,51,60,42,129,106,5,16,6,0,1,9,1,0,0,2,39,0,1,
11W503,Zweitstimme,11,Lichtenberg,503,W,115C,5,85,O,872,620,252,0,421,2,415,6,36,25,24,117,141,8,8,2,0,4,2,0,0,0,1,46,1,0,
11W504,Zweitstimme,11,Lichtenberg,504,W,115D,5,85,O,1005,782,223,0,564,2,559,5,78,22,80,125,159,10,13,4,1,1,6,1,0,0,0,59,0,0,
11W505,Zweitstimme,11,Lichtenberg,505,W,115D,5,85,O,927,646,281,0,508,3,505,3,60,19,67,103,162,10,14,0,1,2,3,0,0,0,2,61,0,1,
11W506,Zweitstimme,11,Lichtenberg,506,W,115E,5,85,O,869,625,244,0,397,2,394,3,59,15,28,98,118,12,9,2,2,3,2,0,0,1,0,45,0,0,
11W507,Zweitstimme,11,Lichtenberg,507,W,115E,5,85,O,873,671,202,0,451,5,443,8,75,26,51,87,99,16,18,9,0,0,8,1,0,1,0,49,0,3,
11W508,Zweitstimme,11,Lichtenberg,508,W,115A,5,85,O,844,581,263,0,427,10,423,4,33,60,35,150,82,10,5,3,2,1,6,0,0,0,1,32,0,3,
11W509,Zweitstimme,11,Lichtenberg,509,W,115B,5,85,O,931,577,354,0,482,15,480,2,51,61,63,142,103,14,12,3,0,1,3,0,0,1,0,25,0,1,
11W510,Zweitstimme,11,Lichtenberg,510,W,115C,5,85,O,805,569,236,0,394,5,390,4,38,30,49,94,112,15,9,1,0,2,6,0,0,0,0,34,0,0,
11W511,Zweitstimme,11,Lichtenberg,511,W,115K,5,85,O,928,633,295,0,462,7,458,4,44,45,51,138,102,11,9,3,0,0,5,0,0,0,1,45,1,3,
11W512,Zweitstimme,11,Lichtenberg,512,W,115L,5,85,O,1010,644,366,0,518,6,514,4,60,43,74,126,120,10,5,2,0,5,6,0,0,0,0,60,2,1,
11W513,Zweitstimme,11,Lichtenberg,513,W,115L,5,85,O,1035,737,298,0,563,2,558,5,65,30,66,144,153,9,4,4,0,0,4,2,2,1,0,73,0,1,
11W514,Zweitstimme,11,Lichtenberg,514,W,115F,5,85,O,605,362,243,0,287,7,286,1,32,51,24,105,51,4,3,1,0,0,3,0,0,0,0,11,1,0,
11W515,Zweitstimme,11,Lichtenberg,515,W,115G,5,85,O,798,536,262,0,392,9,392,0,31,60,25,119,100,5,8,5,1,0,1,0,0,0,1,35,0,1,
11W516,Zweitstimme,11,Lichtenberg,516,W,115H,5,85,O,886,559,327,0,404,5,402,2,30,49,51,117,105,6,4,1,0,1,2,0,0,0,3,31,0,2,
11W517,Zweitstimme,11,Lichtenberg,517,W,115K,5,85,O,848,540,308,0,455,10,448,7,56,66,55,125,83,17,5,5,1,2,2,0,0,0,1,29,0,1,
11W518,Zweitstimme,11,Lichtenberg,518,W,115M,5,85,O,786,549,237,0,439,3,435,4,47,37,64,98,120,6,7,2,0,3,3,0,2,0,0,44,0,2,
11W519,Zweitstimme,11,Lichtenberg,519,W,115M,5,85,O,841,544,297,0,381,8,378,3,37,34,51,98,95,1,9,3,0,3,3,0,1,0,0,40,0,3,
11W520,Zweitstimme,11,Lichtenberg,520,W,115N,5,85,O,896,613,283,0,429,2,424,5,56,17,53,101,123,10,10,0,0,0,3,0,0,0,1,49,0,1,
11W521,Zweitstimme,11,Lichtenberg,521,W,115N,5,85,O,880,657,223,0,468,4,461,7,69,19,53,126,104,10,9,4,0,3,4,0,0,0,0,58,0,2,
11W522,Zweitstimme,11,Lichtenberg,522,W,115F,5,85,O,809,510,299,0,362,10,358,4,29,57,33,117,65,9,6,2,1,2,4,0,0,0,0,31,1,1,
11W523,Zweitstimme,11,Lichtenberg,523,W,115G,5,85,O,724,467,257,0,359,8,357,2,34,54,42,93,78,7,7,2,0,0,5,0,0,0,0,31,4,0,
11W524,Zweitstimme,11,Lichtenberg,524,W,115H,5,85,O,911,580,331,0,438,8,434,4,54,52,33,114,110,19,10,3,0,3,2,0,0,0,2,28,1,3,
11W525,Zweitstimme,11,Lichtenberg,525,W,115P,5,85,O,859,551,308,0,415,4,411,4,48,64,43,124,81,10,3,2,1,3,6,0,0,0,0,23,2,1,
11W526,Zweitstimme,11,Lichtenberg,526,W,115P,5,85,O,680,426,254,0,338,6,337,1,31,72,28,121,42,10,8,2,0,0,3,0,0,0,1,16,3,0,
11W527,Zweitstimme,11,Lichtenberg,527,W,115S,5,85,O,874,564,310,0,446,13,444,2,55,75,41,135,86,9,5,6,2,1,2,0,0,0,0,25,1,1,
